field,row,tree,yplant,year,month,nb_bunch,nb_fr,nb_abfr,
081,30,21,2002,2022,12,1,7,,
081,30,22,2002,2022,12,0,0,,
081,30,23,2002,2022,12,0,0,,
081,30,24,2002,2022,12,0,0,,
081,30,25,2002,2022,12,1,11,,
081,31,1,2002,2022,12,1,2,,
081,31,2,2002,2022,12,0,0,,
081,31,3,2002,2022,12,1,1,,
081,31,4,2002,2022,12,0,0,,
081,31,6,2002,2022,12,1,5,,
081,31,7,2002,2022,12,1,6,,
081,31,8,2002,2022,12,1,4,,
081,31,9,2002,2022,12,0,0,,
081,31,10,2002,2022,12,0,0,,
081,31,11,2002,2022,12,1,5,,
081,31,12,2002,2022,12,0,0,,
081,31,13,2002,2022,12,0,0,,
081,31,14,2002,2022,12,1,12,,
081,31,15,2002,2022,12,1,10,,
081,31,16,2002,2022,12,0,0,,
081,31,17,2002,2022,12,2,17,,
081,31,18,2002,2022,12,1,10,,
081,31,19,2002,2022,12,0,0,,
081,31,20,2002,2022,12,0,0,,
081,31,21,2002,2022,12,2,17,,
081,31,22,2002,2022,12,1,18,,
081,31,23,2002,2022,12,0,0,,
081,31,24,2002,2022,12,0,0,,
081,31,25,2002,2022,12,0,0,,
081,32,1,2002,2022,12,1,1,,
081,32,2,2002,2022,12,1,2,,
081,32,3,2002,2022,12,0,0,,
081,32,4,2002,2022,12,1,2,,
081,32,6,2002,2022,12,0,0,,
081,32,7,2002,2022,12,0,0,,
081,32,8,2002,2022,12,0,0,,
081,32,9,2002,2022,12,0,0,,
081,32,10,2002,2022,12,0,0,,
081,32,11,2002,2022,12,0,0,,
081,32,12,2002,2022,12,0,0,,
081,32,13,2002,2022,12,1,2,,
081,32,14,2002,2022,12,0,0,,
081,32,15,2002,2022,12,0,0,,
081,32,17,2002,2022,12,0,0,,
081,32,18,2002,2022,12,2,16,,
081,32,19,2002,2022,12,0,0,,
081,32,20,2002,2022,12,0,0,,
081,32,21,2002,2022,12,0,0,,
081,32,22,2002,2022,12,1,16,,
081,32,23,2002,2022,12,1,6,,
081,32,24,2002,2022,12,0,0,,
081,32,25,2002,2022,12,0,0,,
081,33,1,2002,2022,12,1,10,,
081,33,2,2002,2022,12,0,0,,
081,33,3,2002,2022,12,1,14,,
081,33,4,2002,2022,12,3,42,,
081,33,5,2002,2022,12,0,0,,
081,33,6,2002,2022,12,1,7,,
081,33,7,2002,2022,12,1,5,,
081,33,8,2002,2022,12,0,0,,
081,33,9,2002,2022,12,0,0,,
081,33,10,2002,2022,12,0,0,,
081,33,11,2002,2022,12,0,0,,
081,33,12,2002,2022,12,2,20,,
081,33,13,2002,2022,12,1,12,,
081,33,14,2002,2022,12,2,24,,
081,33,16,2002,2022,12,1,16,,
081,33,17,2002,2022,12,1,3,,
081,33,18,2002,2022,12,1,3,,
081,33,19,2002,2022,12,0,0,,
081,33,20,2002,2022,12,0,0,,
081,33,21,2002,2022,12,0,0,,
081,33,22,2002,2022,12,2,18,,
081,33,23,2002,2022,12,0,0,,
081,33,24,2002,2022,12,1,10,,
081,33,25,2002,2022,12,1,10,,
081,34,1,2002,2022,12,2,21,,
081,34,2,2002,2022,12,3,51,,
081,34,3,2002,2022,12,0,0,,
081,34,4,2002,2022,12,1,5,,
081,34,5,2002,2022,12,0,0,,
081,34,6,2002,2022,12,0,0,,
081,34,7,2002,2022,12,0,0,,
081,34,8,2002,2022,12,0,0,,
081,34,9,2002,2022,12,0,0,,
081,34,10,2002,2022,12,0,0,,
081,34,11,2002,2022,12,0,0,,
081,34,13,2002,2022,12,1,9,,
081,34,14,2002,2022,12,1,10,,
081,34,15,2002,2022,12,1,10,,
081,34,16,2002,2022,12,2,20,,
081,34,17,2002,2022,12,1,12,,
081,34,18,2002,2022,12,2,17,,
081,34,19,2002,2022,12,0,0,,
081,34,20,2002,2022,12,1,4,,
081,34,21,2002,2022,12,1,7,,
081,34,22,2002,2022,12,0,0,,
081,34,24,2002,2022,12,1,5,,
081,34,25,2002,2022,12,0,0,,
081,35,2,2002,2022,12,2,19,,
081,35,3,2002,2022,12,2,13,,
081,35,4,2002,2022,12,1,10,,
081,35,5,2002,2022,12,3,46,,
081,35,6,2002,2022,12,1,16,,
081,35,7,2002,2022,12,0,0,,
081,35,8,2002,2022,12,0,0,,
081,35,9,2002,2022,12,0,0,,
081,35,10,2002,2022,12,1,13,,
081,35,12,2002,2022,12,1,5,,
081,35,13,2002,2022,12,1,7,,
081,35,14,2002,2022,12,1,5,,
081,35,15,2002,2022,12,0,0,,
081,35,16,2002,2022,12,1,6,,
081,35,17,2002,2022,12,0,0,,
081,35,18,2002,2022,12,1,10,,
081,35,20,2002,2022,12,2,13,,
081,35,21,2002,2022,12,1,12,,
081,35,22,2002,2022,12,1,5,,
081,35,23,2002,2022,12,1,4,,
081,35,24,2002,2022,12,0,0,,
081,36,2,2002,2022,12,0,0,,
081,36,3,2002,2022,12,1,5,,
081,36,4,2002,2022,12,1,7,,
081,36,5,2002,2022,12,2,24,,
081,36,7,2002,2022,12,0,0,,
081,36,9,2002,2022,12,1,9,,
081,36,10,2002,2022,12,1,4,,
081,36,11,2002,2022,12,0,0,,
081,36,13,2002,2022,12,1,5,,
081,36,14,2002,2022,12,0,0,,
081,36,15,2002,2022,12,2,31,,
081,36,16,2002,2022,12,2,18,,
081,36,17,2002,2022,12,1,5,,
081,36,18,2002,2022,12,2,35,,
081,36,19,2002,2022,12,0,0,,
081,36,21,2002,2022,12,0,0,,
081,36,22,2002,2022,12,0,0,,
081,36,23,2002,2022,12,0,0,,
081,36,24,2002,2022,12,0,0,,
081,36,25,2002,2022,12,1,5,,
081,37,1,2002,2022,12,0,0,,
081,37,2,2002,2022,12,1,5,,
081,37,3,2002,2022,12,1,5,,
081,37,4,2002,2022,12,1,8,,
081,37,5,2002,2022,12,1,24,,
081,37,6,2002,2022,12,0,0,,
081,37,7,2002,2022,12,0,0,,
081,37,8,2002,2022,12,1,5,,
081,37,9,2002,2022,12,0,0,,
081,37,10,2002,2022,12,1,10,,
081,37,11,2002,2022,12,1,5,,
081,37,12,2002,2022,12,2,20,,
081,37,13,2002,2022,12,2,24,,
081,37,14,2002,2022,12,0,0,,
081,37,15,2002,2022,12,0,0,,
081,37,16,2002,2022,12,0,0,,
081,37,17,2002,2022,12,2,12,,
081,37,18,2002,2022,12,1,8,,
081,37,19,2002,2022,12,1,11,,
081,37,20,2002,2022,12,2,25,,
081,37,21,2002,2022,12,1,10,,
081,37,22,2002,2022,12,1,5,,
081,37,23,2002,2022,12,0,0,,
081,37,24,2002,2022,12,0,0,,
081,37,25,2002,2022,12,1,4,,
081,38,1,2002,2022,12,1,10,,
081,38,2,2002,2022,12,1,3,,
081,38,4,2002,2022,12,0,0,,
081,38,5,2002,2022,12,0,0,,
081,38,6,2002,2022,12,0,0,,
081,38,7,2002,2022,12,0,0,,
081,38,8,2002,2022,12,0,0,,
081,38,9,2002,2022,12,0,0,,
081,38,10,2002,2022,12,1,6,,
081,38,11,2002,2022,12,1,10,,
081,38,12,2002,2022,12,0,0,,
081,38,13,2002,2022,12,0,0,,
081,38,14,2002,2022,12,0,0,,
081,38,15,2002,2022,12,0,0,,
081,38,16,2002,2022,12,1,10,,
081,38,17,2002,2022,12,0,0,,
081,38,18,2002,2022,12,0,0,,
081,38,19,2002,2022,12,0,0,,
081,38,20,2002,2022,12,0,0,,
081,38,21,2002,2022,12,1,12,,
081,38,22,2002,2022,12,1,6,,
081,38,23,2002,2022,12,0,0,,
081,38,24,2002,2022,12,0,0,,
081,38,25,2002,2022,12,0,0,,
081,39,1,2002,2022,12,1,2,,
081,39,2,2002,2022,12,0,0,,
081,39,3,2002,2022,12,0,0,,
081,39,4,2002,2022,12,1,12,,
081,39,5,2002,2022,12,1,4,,
081,39,6,2002,2022,12,0,0,,
081,39,7,2002,2022,12,1,3,,
081,39,8,2002,2022,12,0,0,,
081,39,9,2002,2022,12,0,0,,
081,39,12,2002,2022,12,1,10,,
081,39,13,2002,2022,12,0,0,,
081,39,14,2002,2022,12,0,0,,
081,39,15,2002,2022,12,1,10,,
081,39,16,2002,2022,12,1,3,,
081,39,17,2002,2022,12,1,5,,
081,39,18,2002,2022,12,1,10,,
081,39,19,2002,2022,12,0,0,,
081,39,20,2002,2022,12,2,14,,
081,39,21,2002,2022,12,1,12,,
081,39,22,2002,2022,12,0,0,,
081,39,24,2002,2022,12,0,0,,
081,39,25,2002,2022,12,2,26,,
081,40,1,2002,2022,12,1,4,,
081,40,2,2002,2022,12,0,0,,
081,40,3,2002,2022,12,1,2,,
081,40,4,2002,2022,12,1,4,,
081,40,5,2002,2022,12,1,10,,
081,40,6,2002,2022,12,2,7,,
081,40,7,2002,2022,12,0,0,,
081,40,8,2002,2022,12,0,0,,
081,40,9,2002,2022,12,0,0,,
081,40,10,2002,2022,12,2,11,,
081,40,11,2002,2022,12,1,12,,
081,40,12,2002,2022,12,1,4,,
081,40,13,2002,2022,12,1,5,,
081,40,14,2002,2022,12,1,7,,
081,40,15,2002,2022,12,0,0,,
081,40,17,2002,2022,12,1,9,,
081,40,18,2002,2022,12,1,8,,
081,40,19,2002,2022,12,1,4,,
081,40,20,2002,2022,12,2,20,,
081,40,21,2002,2022,12,0,0,,
081,40,22,2002,2022,12,1,5,,
081,40,23,2002,2022,12,0,0,,
081,40,24,2002,2022,12,0,0,,
081,40,25,2002,2022,12,2,7,,
081,41,8,2002,2022,12,1,5,,
081,41,10,2002,2022,12,1,6,,
081,41,11,2002,2022,12,1,3,,
081,41,12,2002,2022,12,0,0,,
081,41,13,2002,2022,12,0,0,,
081,41,14,2002,2022,12,1,10,,
081,41,15,2002,2022,12,3,42,,
081,41,16,2002,2022,12,0,0,,
081,41,17,2002,2022,12,2,19,,
081,41,18,2002,2022,12,1,4,,
081,41,19,2002,2022,12,1,5,,
081,41,20,2002,2022,12,2,17,,
081,41,21,2002,2022,12,2,26,,
081,41,22,2002,2022,12,2,23,,
081,41,23,2002,2022,12,2,4,,
081,41,24,2002,2022,12,2,14,,
081,41,25,2002,2022,12,2,20,,
081,42,7,2002,2022,12,1,4,,
081,42,8,2002,2022,12,1,3,,
081,42,9,2002,2022,12,1,10,,
081,42,10,2002,2022,12,2,20,,
081,42,11,2002,2022,12,1,10,,
081,42,12,2002,2022,12,0,0,,
081,42,13,2002,2022,12,0,0,,
081,42,15,2002,2022,12,1,7,,
081,42,16,2002,2022,12,0,0,,
081,42,17,2002,2022,12,0,0,,
081,42,18,2002,2022,12,0,0,,
081,42,19,2002,2022,12,1,10,,
081,42,20,2002,2022,12,2,12,,
081,42,21,2002,2022,12,0,0,,
081,42,22,2002,2022,12,0,0,,
081,42,23,2002,2022,12,1,2,,
081,42,24,2002,2022,12,1,13,,
081,42,25,2002,2022,12,0,0,,
081,43,8,2002,2022,12,2,12,,
081,43,9,2002,2022,12,0,0,,
081,43,10,2002,2022,12,1,4,,
081,43,11,2002,2022,12,1,9,,
081,43,12,2002,2022,12,1,7,,
081,43,13,2002,2022,12,1,8,,
081,43,15,2002,2022,12,2,18,,
081,43,16,2002,2022,12,0,0,,
081,43,17,2002,2022,12,1,5,,
081,43,18,2002,2022,12,1,3,,
081,43,19,2002,2022,12,2,13,,
081,43,20,2002,2022,12,3,42,,
081,43,21,2002,2022,12,2,20,,
081,43,22,2002,2022,12,2,21,,
081,43,23,2002,2022,12,1,3,,
081,43,24,2002,2022,12,1,10,,
081,43,25,2002,2022,12,1,8,,
081,44,7,2002,2022,12,0,0,,
081,44,8,2002,2022,12,1,7,,
081,44,9,2002,2022,12,0,0,,
081,44,10,2002,2022,12,1,14,,
081,44,11,2002,2022,12,0,0,,
081,44,12,2002,2022,12,2,20,,
081,44,13,2002,2022,12,0,0,,
081,44,15,2002,2022,12,0,0,,
081,44,16,2002,2022,12,1,10,,
081,44,17,2002,2022,12,0,0,,
081,44,18,2002,2022,12,1,10,,
081,44,19,2002,2022,12,0,0,,
081,44,20,2002,2022,12,0,0,,
081,44,21,2002,2022,12,0,0,,
081,44,22,2002,2022,12,1,10,,
081,44,23,2002,2022,12,2,30,,
081,44,24,2002,2022,12,0,0,,
081,44,25,2002,2022,12,2,16,,
081,45,1,2002,2022,12,1,3,,
081,45,2,2002,2022,12,1,10,,
081,45,3,2002,2022,12,1,6,,
081,45,4,2002,2022,12,0,0,,
081,45,5,2002,2022,12,1,8,,
081,45,6,2002,2022,12,2,26,,
081,45,7,2002,2022,12,2,20,,
081,45,8,2002,2022,12,3,41,,
081,45,9,2002,2022,12,1,4,,
081,45,10,2002,2022,12,1,10,,
081,45,11,2002,2022,12,2,20,,
081,45,12,2002,2022,12,0,0,,
081,45,13,2002,2022,12,0,0,,
081,45,15,2002,2022,12,1,4,,Sent_later
081,45,16,2002,2022,12,0,0,,Sent_later
081,45,17,2002,2022,12,1,3,,Sent_later
081,45,20,2002,2022,12,0,0,,
081,45,21,2002,2022,12,0,0,,
081,45,22,2002,2022,12,0,0,,
081,45,23,2002,2022,12,0,0,,
081,45,24,2002,2022,12,1,10,,
081,45,25,2002,2022,12,1,10,,
081,46,1,2002,2022,12,1,12,,
081,46,2,2002,2022,12,1,4,,
081,46,3,2002,2022,12,0,0,,
081,46,4,2002,2022,12,0,0,,
081,46,5,2002,2022,12,0,0,,
081,46,6,2002,2022,12,0,0,,
081,46,7,2002,2022,12,0,0,,
081,46,8,2002,2022,12,1,8,,
081,46,10,2002,2022,12,2,9,,
081,46,11,2002,2022,12,0,0,,
081,46,12,2002,2022,12,0,0,,
081,46,13,2002,2022,12,0,0,,Sent_later
081,46,19,2002,2022,12,0,0,,
081,46,20,2002,2022,12,0,0,,
081,46,21,2002,2022,12,0,0,,
081,46,22,2002,2022,12,0,0,,
081,46,23,2002,2022,12,1,6,,
081,46,24,2002,2022,12,0,0,,
081,47,1,2002,2022,12,1,10,,
081,47,2,2002,2022,12,1,6,,
081,47,3,2002,2022,12,0,0,,
081,47,4,2002,2022,12,0,0,,
081,47,5,2002,2022,12,2,20,,
081,47,6,2002,2022,12,0,0,,
081,47,7,2002,2022,12,1,5,,
081,47,8,2002,2022,12,1,9,,
081,47,9,2002,2022,12,2,15,,
081,47,10,2002,2022,12,1,14,,
081,47,11,2002,2022,12,0,0,,
081,47,12,2002,2022,12,2,16,,
081,47,13,2002,2022,12,1,2,,
081,47,20,2002,2022,12,1,4,,
081,47,21,2002,2022,12,0,0,,
081,47,22,2002,2022,12,1,16,,
081,47,23,2002,2022,12,1,4,,
081,47,24,2002,2022,12,1,12,,
081,47,25,2002,2022,12,1,18,,
081,48,2,2002,2022,12,1,2,,
081,48,3,2002,2022,12,0,0,,
081,48,4,2002,2022,12,0,0,,
081,48,6,2002,2022,12,1,10,,
081,48,7,2002,2022,12,0,0,,
081,48,8,2002,2022,12,1,2,,
081,48,10,2002,2022,12,0,0,,
081,48,11,2002,2022,12,1,5,,
081,48,12,2002,2022,12,0,0,,
081,48,18,2002,2022,12,0,0,,Sent_later
081,48,19,2002,2022,12,1,12,,
081,48,20,2002,2022,12,0,0,,
081,48,21,2002,2022,12,0,0,,
081,48,22,2002,2022,12,0,0,,
081,48,24,2002,2022,12,0,0,,
081,48,25,2002,2022,12,0,0,,
081,49,1,2002,2022,12,1,10,,
081,49,2,2002,2022,12,1,4,,
081,49,3,2002,2022,12,0,0,,
081,49,4,2002,2022,12,1,14,,
081,49,5,2002,2022,12,1,7,,
081,49,6,2002,2022,12,1,10,,
081,49,7,2002,2022,12,0,0,,
081,49,9,2002,2022,12,0,0,,
081,49,11,2002,2022,12,0,0,,
081,49,12,2002,2022,12,1,10,,
081,49,13,2002,2022,12,0,0,,
081,49,14,2002,2022,12,0,0,,
081,49,15,2002,2022,12,1,10,,
081,49,16,2002,2022,12,1,10,,
081,49,17,2002,2022,12,1,6,,
081,49,18,2002,2022,12,1,7,,
081,49,19,2002,2022,12,2,20,,
081,49,20,2002,2022,12,0,0,,
081,49,21,2002,2022,12,0,0,,
081,49,22,2002,2022,12,1,16,,
081,49,23,2002,2022,12,0,0,,
081,49,24,2002,2022,12,0,0,,
081,49,25,2002,2022,12,0,0,,
081,50,1,2002,2022,12,2,10,,
081,50,2,2002,2022,12,0,0,,
081,50,3,2002,2022,12,0,0,,
081,50,4,2002,2022,12,1,4,,
081,50,5,2002,2022,12,1,12,,
081,50,6,2002,2022,12,0,0,,
081,50,7,2002,2022,12,0,0,,
081,50,8,2002,2022,12,0,0,,
081,50,9,2002,2022,12,0,0,,
081,50,10,2002,2022,12,0,0,,
081,50,11,2002,2022,12,0,0,,
081,50,12,2002,2022,12,0,0,,
081,50,13,2002,2022,12,0,0,,
081,50,14,2002,2022,12,0,0,,
081,50,15,2002,2022,12,0,0,,
081,50,16,2002,2022,12,0,0,,
081,50,17,2002,2022,12,0,0,,
081,50,18,2002,2022,12,0,0,,
081,50,19,2002,2022,12,0,0,,
081,50,20,2002,2022,12,0,0,,
081,50,21,2002,2022,12,0,0,,
081,50,22,2002,2022,12,1,4,,
081,50,23,2002,2022,12,0,0,,
081,50,24,2002,2022,12,0,0,,
081,50,25,2002,2022,12,0,0,,
081,51,1,2002,2022,12,0,0,,
081,51,2,2002,2022,12,1,4,,
081,51,3,2002,2022,12,1,3,,
081,51,4,2002,2022,12,0,0,,
081,51,5,2002,2022,12,1,2,,
081,51,6,2002,2022,12,1,2,,
081,51,7,2002,2022,12,0,0,,
081,51,8,2002,2022,12,0,0,,
081,51,9,2002,2022,12,1,2,,
081,51,10,2002,2022,12,1,12,,
081,51,11,2002,2022,12,0,0,,
081,51,12,2002,2022,12,0,0,,
081,51,13,2002,2022,12,0,0,,
081,51,14,2002,2022,12,0,0,,
081,51,15,2002,2022,12,0,0,,
081,51,16,2002,2022,12,0,0,,
081,51,17,2002,2022,12,2,24,,
081,51,18,2002,2022,12,1,6,,
081,51,19,2002,2022,12,0,0,,
081,51,20,2002,2022,12,0,0,,
081,51,21,2002,2022,12,0,0,,
081,51,22,2002,2022,12,2,20,,
081,51,23,2002,2022,12,1,10,,
081,51,24,2002,2022,12,1,14,,
081,51,25,2002,2022,12,1,6,,
081,52,1,2002,2022,12,1,7,,
081,52,2,2002,2022,12,0,0,,
081,52,3,2002,2022,12,1,4,,
081,52,4,2002,2022,12,0,0,,
081,52,5,2002,2022,12,1,4,,
081,52,6,2002,2022,12,1,2,,
081,52,7,2002,2022,12,1,10,,
081,52,10,2002,2022,12,1,3,,
081,52,11,2002,2022,12,1,8,,
081,52,12,2002,2022,12,1,7,,
081,52,13,2002,2022,12,0,0,,
081,52,14,2002,2022,12,2,25,,
081,52,15,2002,2022,12,2,19,,
081,52,16,2002,2022,12,1,10,,
081,52,17,2002,2022,12,0,0,,
081,52,18,2002,2022,12,2,28,,
081,52,19,2002,2022,12,0,0,,
081,52,20,2002,2022,12,1,3,,
081,52,21,2002,2022,12,1,5,,
081,52,22,2002,2022,12,0,0,,
081,52,24,2002,2022,12,1,9,,
081,53,8,2002,2022,12,1,2,,
081,53,9,2002,2022,12,0,0,,
081,53,10,2002,2022,12,0,0,,
081,53,11,2002,2022,12,0,0,,
081,53,12,2002,2022,12,0,0,,
081,53,13,2002,2022,12,2,23,,
081,53,14,2002,2022,12,2,17,,
081,53,15,2002,2022,12,1,6,,
081,53,16,2002,2022,12,0,0,,
081,53,17,2002,2022,12,1,5,,
081,53,18,2002,2022,12,0,0,,
081,53,19,2002,2022,12,1,10,,
081,53,20,2002,2022,12,0,0,,
081,53,21,2002,2022,12,1,8,,
081,53,22,2002,2022,12,2,25,,
081,53,24,2002,2022,12,2,19,,
081,54,7,2002,2022,12,3,33,,
081,54,8,2002,2022,12,2,16,,
081,54,9,2002,2022,12,0,0,,
081,54,10,2002,2022,12,0,0,,
081,54,11,2002,2022,12,0,0,,
081,54,12,2002,2022,12,0,0,,
081,54,13,2002,2022,12,1,2,,
081,54,14,2002,2022,12,2,17,,
081,54,15,2002,2022,12,0,0,,
081,54,16,2002,2022,12,0,0,,
081,54,17,2002,2022,12,0,0,,
081,54,18,2002,2022,12,1,10,,
081,54,19,2002,2022,12,0,0,,
081,54,20,2002,2022,12,2,14,,
081,54,21,2002,2022,12,0,0,,
081,54,22,2002,2022,12,1,10,,
081,54,25,2002,2022,12,2,15,,
081,55,8,2002,2022,12,2,12,,
081,55,9,2002,2022,12,2,15,,
081,55,10,2002,2022,12,0,0,,
081,55,11,2002,2022,12,1,3,,
081,55,12,2002,2022,12,2,16,,
081,55,13,2002,2022,12,2,17,,
081,55,14,2002,2022,12,0,0,,
081,55,15,2002,2022,12,0,0,,
081,55,16,2002,2022,12,1,3,,
081,55,17,2002,2022,12,0,0,,
081,55,18,2002,2022,12,0,0,,
081,55,19,2002,2022,12,0,0,,
081,55,20,2002,2022,12,0,0,,
081,55,21,2002,2022,12,0,0,,
081,55,22,2002,2022,12,2,13,,
081,55,23,2002,2022,12,0,0,,
081,55,24,2002,2022,12,1,4,,
081,55,25,2002,2022,12,2,15,,
081,56,7,2002,2022,12,0,0,,
081,56,8,2002,2022,12,2,34,,
081,56,9,2002,2022,12,0,0,,
081,56,10,2002,2022,12,0,0,,
081,56,11,2002,2022,12,1,10,,
081,56,12,2002,2022,12,0,0,,
081,56,13,2002,2022,12,0,0,,
081,56,14,2002,2022,12,0,0,,
081,56,15,2002,2022,12,1,3,,
081,56,16,2002,2022,12,1,4,,
081,56,17,2002,2022,12,0,0,,
081,56,18,2002,2022,12,1,10,,
081,56,19,2002,2022,12,0,0,,
081,56,20,2002,2022,12,0,0,,
081,56,21,2002,2022,12,1,9,,
081,56,22,2002,2022,12,1,5,,
081,56,23,2002,2022,12,1,18,,
081,57,2,2002,2022,12,0,0,,
081,57,3,2002,2022,12,0,0,,
081,57,4,2002,2022,12,0,0,,
081,57,5,2002,2022,12,0,0,,
081,57,6,2002,2022,12,0,0,,
081,57,7,2002,2022,12,1,10,,
081,57,8,2002,2022,12,0,0,,
081,57,9,2002,2022,12,2,24,,
081,57,10,2002,2022,12,0,0,,
081,57,11,2002,2022,12,0,0,,
081,57,13,2002,2022,12,0,0,,
081,57,14,2002,2022,12,3,48,,
081,57,15,2002,2022,12,1,4,,
081,57,16,2002,2022,12,0,0,,
081,57,18,2002,2022,12,1,8,,
081,57,19,2002,2022,12,1,1,,
081,57,20,2002,2022,12,1,7,,
081,57,21,2002,2022,12,0,0,,
081,57,22,2002,2022,12,0,0,,
081,57,23,2002,2022,12,1,3,,
081,57,24,2002,2022,12,1,12,,
081,57,25,2002,2022,12,1,3,,
